id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image2,image2Desc,image3,image3Desc,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
311,Art & Soul Main House,art-soul-main-house,Whole House Rentals,stay,Wintergreen Resort,"Art & Soul Main House is a luxurious retreat in Wintergreen, seamlessly blending nature with exceptional design. Accommodating up to ten guests, this spacious home features three en-suite bedrooms, a gourmet kitchen, and a relaxing saltwater hot tub. With expansive decks, a dry sauna, and stunning sunset views, it’s an ideal getaway for families and friends alike.",,,https://ik.imagekit.io/OE/nelson-county/listings/art-soul-main-house-image1_uQK2zI80u,"Cozy house with lit windows, surrounded by stone walls, steps, and trees.",https://ik.imagekit.io/OE/nelson-county/listings/art-soul-main-house-image2_6BsnLLMKw,"Modern kitchen with large island, wooden cabinets, and stainless steel appliances.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Full Kitchen; Lodging; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
312,The Cottage at River Circle Farm,the-cottage-at-river-circle-farm,Cabins & Cottages,stay,Wintergreen Resort,"The Cottage at River Circle Farm is a one-bedroom riverside retreat with private pool, on-site nature trails, and quiet grounds along the James River.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-cottage-at-river-circle-farm-image1_kI4pcscYm,Blue swimming pool in backyard with trees and house under clear sky.,https://ik.imagekit.io/OE/nelson-county/listings/the-cottage-at-river-circle-farm-image2_KlDXHx3yF,"Cozy living room with a sofa, ceiling fan, and paintings, lit by sunlight.",,,,,"Scottsville, VA 24590",josh,,,https://www.google.com/maps/dir/?api=1&destination=Scottsville%2C%20VA%2024590,,,,,,,,,,,,,,Pool; Cabins; Lodging; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=Scottsville%2C%20VA%2024590
313,Berry Hill Lake,berry-hill-lake,Cabins & Cottages,stay,Nellysford,"Berry Hill Lake is a modern-rustic retreat located in Nellysford, featuring a stunning four-bedroom home with 3.5 baths that overlooks a private two-acre lake. Guests can enjoy cozy evenings by both indoor and outdoor fireplaces, while the finished basement offers bunk rooms and a movie room. Set amidst 250 acres of tranquil woodland, this pet-friendly haven is ideal for families and groups seeking relaxation and a connection with nature.",,,https://ik.imagekit.io/OE/nelson-county/listings/berry-hill-lake-image1_2Z8GdFy77,Rustic cottage with chimney surrounded by trees under a clear sky.,https://ik.imagekit.io/OE/nelson-county/listings/berry-hill-lake-image2_8f_09seUw,"Cozy living room with stone fireplace, leather sofas, large windows, and rustic decor.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Pet Friendly; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
314,Afton Awaits,afton-awaits,Cabins & Cottages,stay,Afton,"Afton Awaits is a luxurious modern farmhouse set in the picturesque hills of Afton, Virginia. This tranquil retreat features three beautifully designed bedrooms, a refreshing pool, and a hot tub, all with breathtaking mountain views. Conveniently located near the Nelson 151 Brew Trail, award-winning wineries, and Wintergreen Resort, it’s an ideal spot for a peaceful getaway.",,,https://ik.imagekit.io/OE/nelson-county/listings/afton-awaits-image1_cw5wL1FDQ,"Countryside house with green lawn, mountains, and colorful sunset sky.",https://ik.imagekit.io/OE/nelson-county/listings/afton-awaits-image2_ZDpe6Zg-a,Open-concept living room and kitchen with wooden floors and modern decor.,,,,,"Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Cabins; Farm; Lodging; Outdoor Seating; Pool; Scenic Views,TRUE,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
315,Pilotview Hollow,pilotview-hollow,Whole House Rentals,stay,Nellysford,"Pilotview Hollow is a serene retreat situated on 42 picturesque acres in Nellysford. This spacious rental features five bedrooms and 4.5 baths, including two primary suites with ensuite bathrooms. Unwind in the game room, soak in the hot tub, or gather around the outdoor fire pit after a day of exploration on Route 151 and Wintergreen. Perfect for creating lasting memories!",,,https://ik.imagekit.io/OE/nelson-county/listings/pilotview-hollow-image1_4hZKeDrC7,"Modern cabin with large windows, stone chimney, and wooden deck in forest setting.",https://ik.imagekit.io/OE/nelson-county/listings/pilotview-hollow-image2_6Cs4l6yWl,"Modern living room with beige sofa, wooden ceiling, and black staircase.",,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Parking; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
316,Nelson Cozy Cabin,nelson-cozy-cabin,Cabins & Cottages,stay,Nellysford,"Nelson Cozy Cabin is a beautifully renovated retreat set on four wooded acres in Stoney Creek, Nellysford. This inviting three-bedroom, two-bath cabin boasts a spacious deck and a fire pit, ideal for family gatherings. Guests can enjoy Wintergreen POA amenities like pools and fishing, making it perfect for both relaxation and outdoor adventures. Pet-friendly and suited for small groups, it’s a charming getaway for any occasion.",,,https://ik.imagekit.io/OE/nelson-county/listings/nelson-cozy-cabin-image1_Ill0EU3Eo,Gray cabin in a forest with bare trees and wooden deck.,https://ik.imagekit.io/OE/nelson-county/listings/nelson-cozy-cabin-image2_9xPS2w_t4,"Cozy living room with stone fireplace, wooden furniture, and large windows.",,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Outdoor Seating; Cabins; Pet Friendly; Lodging; Water Sports; Fishing; Swimming Pool,FALSE,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
317,Kneeling Shepherd,kneeling-shepherd,Cabins & Cottages,stay,Roseland,"Kneeling Shepherd is a serene farmhouse set on 12 private acres in Roseland, ideal for families seeking a cozy getaway. With breathtaking mountain views, a hot tub, and a fire pit, it invites relaxation. Explore nearby attractions like Wintergreen Ski Resort, the Tye River, and the Appalachian Trail, or simply unwind under the stars. Your perfect retreat awaits!",,,https://ik.imagekit.io/OE/nelson-county/listings/kneeling-shepherd-image1_Uw6uGu8lr,"White farmhouse with porch, evening lighting, cloudy sky, surrounded by trees.",https://ik.imagekit.io/OE/nelson-county/listings/kneeling-shepherd-image2_kQtAmT1tE,"Living room with brown leather sofas, fireplace, and large windows.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging; Appalachian Trail; Farm; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
318,Kremer Cabin,kremer-cabin,Cabins & Cottages,stay,Faber,"Kremer Cabin is a charming Cape Cod retreat situated on six picturesque acres in Faber, boasting breathtaking mountain views. Accommodating up to 12 guests, it’s ideal for quality family time. Relax on the spacious partly screened porch, where two swings invite you to watch deer wander by. A tranquil getaway awaits!",,,https://ik.imagekit.io/OE/nelson-county/listings/kremer-cabin-image1_ZWFmIrxZP,Brown wooden house surrounded by trees behind a rustic wooden fence.,https://ik.imagekit.io/OE/nelson-county/listings/kremer-cabin-image2_7bnrIxMzK,"Outdoor patio with fire pit, wicker furniture, swing, and lush greenery outside.",,,,,"Faber, VA 22938",josh,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,,,,,,,,,,,,,,Cabins; Scenic Views; Outdoor Seating; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
319,Stewart's Place,stewarts-place,Whole House Rentals,stay,Faber,"Stewart's Place is a charming rustic retreat located in Faber, ideal for those in search of a peaceful getaway. The property features a spacious yard, providing the comfort of a home away from home. Please note that it is not pet-friendly and does not have staff on-site. For inquiries, reach out to Shedana Esdaile at stewartsplace422@gmail.com.",,,https://ik.imagekit.io/OE/nelson-county/listings/stewart-s-place-image1_TIJ0wB_xf,"Small white house with black roof, porch, surrounded by trees.",https://ik.imagekit.io/OE/nelson-county/listings/stewart-s-place-image2_2S4PBVrjx,"Gray sofa in cozy living room with rug, plants, and desk.",,,,,"Faber, VA 22938",josh,,,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Faber%2C%20VA%2022938
320,Boho Cliff House Retreat,boho-cliff-house-retreat,Whole House Rentals,stay,Wintergreen Resort,"Boho Cliff House Retreat is a chic whole house rental in Wintergreen, showcasing breathtaking views of the Blue Ridge Mountains. Ideal for couples or friends, this stylish escape provides a serene atmosphere for relaxation and connection, allowing you to immerse yourself in nature's beauty while creating unforgettable memories.",,,https://ik.imagekit.io/OE/nelson-county/listings/boho-cliff-house-retreat-image1_L3zCUtUrE,"Outdoor deck with cozy seating and string lights, surrounded by trees.",https://ik.imagekit.io/OE/nelson-county/listings/boho-cliff-house-retreat-image2_GsbtJb4yQ,"Spacious living room with large windows, brown furniture, and fireplace. Bright natural light.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Retail; Scenic Views; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
321,Airkey Boutique Rentals,airkey,Cabins & Cottages,stay,Afton,"Airkey Boutique Rentals is a charming collection of cabins in Afton, ideal for both adventure seekers and those in search of tranquility. Located near scenic hiking trails, local breweries, and wineries, these cozy mountain hideaways serve as the perfect base for discovering Virginia’s stunning landscapes. Enjoy a serene retreat with outdoor activities just minutes away, available year-round.",,,https://ik.imagekit.io/OE/nelson-county/listings/airkey-boutique-rentals-image1_cmGf9y1jA,"Modern kitchen with wooden beams, island, chairs, and stainless steel appliances.",https://ik.imagekit.io/OE/nelson-county/listings/airkey-boutique-rentals-image2__RwGQDmNm6,"Wooden patio with metal furniture, open view of mountains and sky.",,,https://myairkey.com,(434) 466-6942,"Afton, VA 22920",WG,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Retail; Beer; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
322,Three Ridge Retreat,three-ridge-retreat,Vacation Rentals,stay,Wintergreen Resort,"Three Ridge Retreat is a cozy two-bedroom, two-bathroom condo in Wintergreen that welcomes families and their furry friends. Just a short walk from the ski slopes, restaurants, and scenic trails, it offers both comfort and convenience for your getaway. Enjoy all the charm of the resort while feeling right at home.",,,https://ik.imagekit.io/OE/nelson-county/listings/three-ridge-retreat-image1_nWA5bIf41j,"Cozy living room with white armchairs, fireplace, and decorative items on shelves.",https://ik.imagekit.io/OE/nelson-county/listings/three-ridge-retreat-image2_5zTu74E-i,Stacked firewood beside a black fireplace on a gray stone mantel.,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Pet Friendly; Skiing; Resort,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
323,Sunset Vista Villa,sunset-vista-villa,Whole House Rentals,stay,Roseland,"Sunset Vista Villa is a captivating two-bedroom, two-bathroom retreat in Wintergreen Resort, featuring elevated views that extend for miles. This first-floor gem provides a perfect vantage point for those unforgettable sunset moments. With ample comfort and space, it's an ideal getaway for families and couples alike.",,,https://ik.imagekit.io/OE/nelson-county/listings/sunset-vista-villa-image1_1BgIsS1S4,Large house surrounded by bare trees and rocks under clear blue sky.,https://ik.imagekit.io/OE/nelson-county/listings/sunset-vista-villa-image2_sR8bwvtW0X,"Cozy living room with fireplace, couches, TV, art, and warm lighting.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Resort; Parking; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
324,Arrowwood Lane,arrowwood-lane,Whole House Rentals,stay,Wintergreen Resort,"Arrowwood Lane is a spacious four-bedroom retreat in Wintergreen, accommodating up to 10 guests. It features two inviting living areas, each with a fireplace, and a deck complete with a covered hot tub. With 3.5 baths and central HVAC, this pet-friendly home offers comfort year-round. Enjoy the convenience of internet access and a land phone line for a truly relaxing getaway.",,,https://ik.imagekit.io/OE/nelson-county/listings/arrowwood-lane-image1_danFDpnJe,"A-frame house with stone facade, surrounded by trees, gravel driveway.",https://ik.imagekit.io/OE/nelson-county/listings/arrowwood-lane-image2_CnDTS-x1G,"Wooden kitchen interior with stainless steel appliances, black countertops, and ceiling beams.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Pet Friendly,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
325,Winterhaven,winterhaven,Whole House Rentals,stay,Wintergreen Resort,"Winterhaven is a beautifully updated 5-bedroom, 4.5-bath home located just half a mile from the Wintergreen Lodge. Ideal for larger groups, this spacious retreat combines modern comforts with a warm, inviting atmosphere. Enjoy the nearby amenities and embrace the peaceful setting of this lovely residence during your mountain getaway.",,,https://ik.imagekit.io/OE/nelson-county/listings/winterhaven-image1_2nWZeI-Ga,"Wooden house surrounded by autumn trees, lit by bright sunlight.",https://ik.imagekit.io/OE/nelson-county/listings/winterhaven-image2_yuq8VtqX-,"Cozy bedroom with quilted bedspread, wooden furniture, and ceiling fan.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
326,779 Blue Ridge Drive,779-blue-ridge-drive,Whole House Rentals,stay,Wintergreen Resort,"779 Blue Ridge Drive is a beautiful four-bedroom, four-and-a-half-bath mountain retreat in Wintergreen, accommodating up to 13 guests. Each of the luxurious king suites comes equipped with a TV, and the spacious layout features a two-story gas fireplace for cozy gatherings. Step outside to enjoy seasonal views from the hot tub, all set on four acres just four minutes from skiing. Pet-friendly and designed for comfort, it’s the perfect spot for both adventure and relaxation.",,,https://ik.imagekit.io/OE/nelson-county/listings/779-blue-ridge-drive-image1_xIPDm9uIl,Wooden house surrounded by lush green trees and wooden railing.,https://ik.imagekit.io/OE/nelson-county/listings/779-blue-ridge-drive-image2_-yIXfhkXl,"Cozy living room with brown sofas, stone fireplace, large windows, and TV.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Seasonal Menu; Skiing; Scenic Views; Fuel; Pet Friendly,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
