id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image1FileId,image2,image2Desc,image2FileId,image3,image3Desc,image3FileId,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
329,The Retreat at Three Ridges,the-retreat-at-three-ridges,Whole House Rentals,stay,Wintergreen Resort,"Nestled in the heart of the mountains, The Retreat at Three Ridges offers a serene escape with its Scandinavian-inspired condo just a three-minute stroll from the slopes. Guests will appreciate the harmonious blend of modern design and cozy warmth, featuring a welcoming wood-burning fireplace, complete with provided wood for those chilly evenings. The well-equipped kitchen invites culinary creativity, while the relaxing outdoor space provides an ideal spot to unwind after a day of adventure. Experience the perfect mix of Scandi style and mountain comfort, making your stay both rejuvenating and memorable.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-retreat-at-three-ridges-image1_jm1zHFdXu,"Modern kitchen with white cabinets, island, and black stools, overlooking balcony.",,https://ik.imagekit.io/OE/nelson-county/listings/the-retreat-at-three-ridges-image2_MvonG0ZX_J,"Cozy living room with fireplace, gray sofa, light wood floor, minimal decor.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Lodging; Outdoor Seating; Full Kitchen; Parking; Cabins,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
330,Wintergreen Condo 1437 Highlands,wintergreen-condo-1437-highlands,Whole House Rentals,stay,Wintergreen Resort,"Wintergreen Condo 1437 Highlands is a ski-in/ski-out Highlands building condo showcasing incredible views and modern finishes steps from resort amenities. Highlands 1437 offers true ski-in/ski-out access plus sweeping valley vistas, making the refreshed condo a smart pick for guests who want modern finishes right above the slopes.",,,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-condo-1437-highlands-image1_B9we_8sYO,"Cozy living room with brown sofa, wooden table, large windows showing scenic view.",,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-condo-1437-highlands-image2_shyvdLeQR,"Bedroom with blue bed, wooden floor, fireplace, and large window.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Skiing; Scenic Views; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
331,Time Out,time-out,Whole House Rentals,stay,Wintergreen Resort,"Escape to ""Time Out,"" your perfect pet-friendly retreat in Wintergreen, where comfort meets adventure. This spacious whole house rental accommodates up to seven guests, featuring three cozy queen bedrooms and a single sofa bed for extra flexibility. Unwind in the relaxing hot tub after a day of exploring the stunning Blue Ridge Mountains. Enjoy fast Wi-Fi and smart TVs for your entertainment needs. With a wealth of activities at your doorstep—from apple picking and winery tours to hiking, golfing, and skiing—there's something for everyone to savor in every season. Experience the ideal blend of relaxation and adventure at Time Out!",,,https://ik.imagekit.io/OE/nelson-county/listings/time-out-image1_WA5ToIiMM,Cabin with red chairs on porch surrounded by autumn trees and fallen leaves.,,https://ik.imagekit.io/OE/nelson-county/listings/time-out-image2_hNPstmersg,"Wooden kitchen with stainless steel appliances, granite countertops, and bright overhead lighting.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Wi-Fi; Scenic Views; Pet Friendly,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
332,Cub Creek Cabin,cub-creek-cabin,Cabins & Cottages,stay,Roseland,"Nestled in a serene and secluded setting, Cub Creek Cabin offers a charming two-bedroom retreat that’s perfect for nature lovers and adventure seekers alike. Just minutes from the renowned Devils Backbone and Wintergreen Ski Resort, this cozy cabin is an ideal base for outdoor activities such as hiking along the Appalachian Trail or soaking in breathtaking views on the Blue Ridge Parkway. Guests can unwind on the scenic porch, taking in views of the majestic Three Ridges while listening to the gentle sounds of a nearby spring-fed creek. Experience the tranquility and beauty of the Blue Ridge Mountains at Cub Creek Cabin, where every moment is a chance to reconnect with nature.",,,https://ik.imagekit.io/OE/nelson-county/listings/cub-creek-cabin-image1_h6q1evBln,Wooden cabin with porch surrounded by dense green forest. Sunlit exterior.,,https://ik.imagekit.io/OE/nelson-county/listings/cub-creek-cabin-image2_bRRxtVEEsJ,"Cozy living room with fireplace, wooden table, chairs, bookshelves, and large window.",,,,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Cabins; Outdoor Seating; Scenic Views; Lodging; Appalachian Trail,false,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
333,Tyebello Cabins,tyebello-cabins,Cabins & Cottages,stay,Montebello,"Discover the charm of Tyebello Cabins, where comfort meets the great outdoors in the heart of Blue Ridge. Our pet-friendly accommodations feature fully equipped kitchens, complimentary Wi-Fi, and air conditioning, ensuring a relaxing stay for you and your furry friends. Nestled near Tyro, Tyebello Cabins provide the perfect base for exploring the stunning natural beauty of the region. Experience a cozy retreat that feels like home, all while embracing the adventure that awaits just outside your door.",,,https://ik.imagekit.io/OE/nelson-county/listings/tyebello-cabins-image1_v7ATLrmSv,"Two green chairs by fire pit, overlooking stream and trees.",,https://ik.imagekit.io/OE/nelson-county/listings/tyebello-cabins-image2_5RkKGEK6p,"Glass shower enclosure reflecting wood-paneled wall, mirror, and sink with faucet.",,,,,,,"Tyro, VA 22976",josh,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,,,,,,,,,,,,,,Wi-Fi; Pet Friendly; Lodging; Cabins; Full Kitchen; Scenic Views,false,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
334,Glass & Pine,glass-pine,Cabins & Cottages,stay,Nellysford,"Nestled on 5 tranquil acres, Glass & Pine offers a serene retreat where nature is your closest neighbor. Surrounded by lush woodlands, this charming cabin provides a cozy escape with spacious homes thoughtfully set apart for privacy. Visitors can unwind on the porch while listening to the soothing sounds of nature or explore the scenic trails nearby. Ideal for families or couples seeking relaxation, Glass & Pine invites you to experience the perfect blend of comfort and wilderness.",,,https://ik.imagekit.io/OE/nelson-county/listings/glass-pine-image1_cAuZONr-w,"Modern cabin with large windows in snowy woodland setting, clear blue sky.",,https://ik.imagekit.io/OE/nelson-county/listings/glass-pine-image2_RB2rG0JRn7,"Spacious living room with couch, wooden table, and large windows with scenic views.",,,,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Scenic Views; Beer; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
335,Wintergreen 19 Ivy Glen Lane,wintergreen-19-ivy-glen-lane,Vacation Rentals,stay,Wintergreen Resort,"Wintergreen 19 Ivy Glen Lane is a four-bedroom, 3.5-bath end-unit townhouse featuring a two-car garage. Conveniently located near shuttle stops, it offers easy access to spa amenities, pools, golf, tennis, and hiking.",,,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-19-ivy-glen-lane-image1_M8YMHOmi7N,"Modern brown house with large windows, driveway, and white SUV parked outside.",,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-19-ivy-glen-lane-image2_Lirrcwn4D,"Modern kitchen with granite countertops, stainless steel appliances, and two bar stools.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Resort; Pool; Pet Friendly; Spa; Golf,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
336,The Brown Bear Lodge,the-brown-bear-lodge,Whole House Rentals,stay,Wintergreen Resort,"Experience The Brown Bear Lodge, a renovated three-bedroom, 2.5-bath home in Wintergreen, steps from the resort's center. This inviting retreat includes a cozy bunk room, an original stone fireplace, and a modern gas stove. Enjoy outdoor gatherings by the fire pit or grill while surrounded by nature. The Brown Bear Lodge offers a perfect blend of classic charm and contemporary comfort.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-brown-bear-lodge-image1_MNgHSMy6u,"Green house with wooden deck in forest, surrounded by leafless trees.",,https://ik.imagekit.io/OE/nelson-county/listings/the-brown-bear-lodge-image2_WFvplR59eU,"Modern kitchen with white cabinets, wooden island, stools, and stainless steel appliances.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Family Friendly; Fuel; Resort; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
337,Mountain Home in Nelson County,mountain-home-in-nelson-county,Cabins & Cottages,stay,Faber,"Mountain Home in Nelson County offers quiet mountain views 10 minutes from Pippin Hill Winery and 30 minutes to Wintergreen, ideal for Charlottesville-area wine getaways. This Nelson County mountain home keeps wine lovers close to Pippin Hill and Charlottesville while promising peaceful deck views and a private setting for recovery days.",,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-home-in-nelson-county-image1_IxXLR3b9jm,"Wooden stairs and black door entrance, white walls, brown shutters, potted plants.",,https://ik.imagekit.io/OE/nelson-county/listings/mountain-home-in-nelson-county-image2_FTxe4AMlvU,"Modern kitchen with island, wooden beams, barstools, pendant lights, and outdoor view.",,,,,,,"North Garden, VA 22959",josh,,,https://www.google.com/maps/dir/?api=1&destination=North%20Garden%2C%20VA%2022959,,,,,,,,,,,,,,Scenic Views; Wine; Cabins; Lodging; Tastings,false,https://www.google.com/maps/dir/?api=1&destination=North%20Garden%2C%20VA%2022959
338,Spy Run Hideaway,spy-run-hideaway,Cabins & Cottages,stay,Wintergreen Resort,"Nestled on 17 pristine wooded acres, Spy Run Hideaway is a charming three-bedroom, two-bath cabin that comfortably accommodates up to eight guests. This secluded retreat offers a perfect blend of comfort and adventure, making it an ideal base for exploring the breathtaking Blue Ridge Mountains. Enjoy cozy evenings by the fire pit, unwind in the surrounding natural beauty, or hang hammocks for lazy afternoons filled with wildlife watching. With ample space for relaxation and exploration, Spy Run Hideaway invites you to create unforgettable memories in a serene setting.",,,https://ik.imagekit.io/OE/nelson-county/listings/spy-run-hideaway-image1_SR1H-tiDB,House with wooden porch surrounded by green lawn and trees.,,https://ik.imagekit.io/OE/nelson-county/listings/spy-run-hideaway-image2_QnJSRmXM0,"Cozy living room with gray couches, wooden table, and maroon accent wall.",,,,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Pet Friendly; Full Kitchen,false,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
339,Love of Mountains Oh Fill My Cup,love-of-mountains-oh-fill-my-cup,Whole House Rentals,stay,Wintergreen Resort,"Love of Mountains Oh Fill My Cup is a modern third-floor two-bedroom condo with upgraded kitchen, private golf course views, and access to public/community pools at Wintergreen. Relax with the whole family at this peaceful place to stay.",,,https://ik.imagekit.io/OE/nelson-county/listings/love-of-mountains-oh-fill-my-cup-image1_IeSxTT1aBT,"Tall beige house with multiple balconies, surrounded by trees and greenery.",,https://ik.imagekit.io/OE/nelson-county/listings/love-of-mountains-oh-fill-my-cup-image2_7bJGndeuCM,"Modern living room with fireplace, kitchen island, and sliding glass doors to balcony.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Golf; Full Kitchen; Cabins; Lodging; Swimming Pool,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
340,Marigold on the Mountain,marigold-on-the-mountain,Whole House Rentals,stay,Wintergreen Resort,"Discover Marigold on the Mountain, a stunning five-bedroom, four-bath retreat in Wintergreen, perfect for large gatherings of up to 14 guests. Enjoy luxurious amenities, including a relaxing hot tub, a cedar barrel sauna, and a spacious two-tier deck featuring a cozy fire pit. Entertain in the separate game room, creating unforgettable memories in this beautifully designed home tailored for comfort and fun. Your ideal mountain getaway awaits!",,,https://ik.imagekit.io/OE/nelson-county/listings/marigold-on-the-mountain-image1_yac4pWcIy,Outdoor hot tub with bubbles and glowing lights under a wooden canopy.,,https://ik.imagekit.io/OE/nelson-county/listings/marigold-on-the-mountain-image2_THfCTqEMZ,"Spacious living room with stone fireplace, large windows, and modern furniture.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Pet Friendly,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
341,Top of The Mountain Hideaway,top-of-the-mountain-hideaway,Whole House Rentals,stay,Wintergreen Resort,"Discover a serene retreat at this three-bedroom, three-bath home in Wintergreen, just moments from the Mountain Inn. Enjoy luxurious amenities including a relaxing hot tub and a fun-filled shuffleboard table, perfect for unwinding after a day of adventure. With easy access to local wineries and breweries, you can savor the best of the region while still enjoying a private escape. Experience the ideal blend of comfort and convenience in this inviting mountain hideaway.",,,https://ik.imagekit.io/OE/nelson-county/listings/top-of-the-mountain-hideaway-image1_Zf0QHLEUu,Wooden A-frame house surrounded by lush green trees and mist.,,https://ik.imagekit.io/OE/nelson-county/listings/top-of-the-mountain-hideaway-image2_AQER_PUCe5,"Rustic living room with wooden ceiling, floral couch, large windows, and chandelier.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Lodging; Pet Friendly; Beer,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
